payoff,cohort,model,seed,scope,axis,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
reference,published_monthly_6,affine_coupon_delta,233,schedule,nobs_early,6,6,261.460818630022,266.1055037109547,0.24963464870389018,236.34835418313742,241.58526850880148,-236.34835418313742,0.0,0.0,0.0,4.0,0.75
reference,published_monthly_6,affine_coupon_delta,233,schedule,nobs_late,6,6,736.2664553412345,745.9338290964882,-8.695676696950757,711.1539908943491,722.360535106898,-711.1539908943491,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,affine_coupon_delta,233,schedule,nobs_middle,6,6,712.7675042405939,715.7597816869068,-6.4990951131999,687.6550397937084,691.4999099472233,-687.6550397937084,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,affine_coupon_delta,233,schedule,tenor_months,48,6,298.1519415828839,379.52822351916944,-0.622045760119391,298.0132743354706,380.36184224865,30.896592207679856,0.0,0.0,0.0,35.0,0.7428571428571429
reference,published_monthly_6,affine_coupon_delta,233,terms,ALL,206,6,26.1073626821113,29.152611256414342,0.9899258445798633,4.545602987799794,7.096062296459628,-0.5598430449205138,0.24,0.69,0.86,149.0,0.9664429530201343
reference,published_monthly_6,affine_coupon_delta,233,terms,base,6,6,25.112464446884587,27.64822729889196,0.9911836310206554,,,,,,,,
reference,published_monthly_6,affine_coupon_delta,233,terms,coupon_regular,48,6,25.226757398625484,28.01537115043622,0.9912267964642103,3.2771965281830897,4.519582626842624,-0.0001309725145495951,0.20833333333333334,0.75,0.9166666666666666,48.0,1.0
reference,published_monthly_6,affine_coupon_delta,233,terms,first_strike,48,6,26.55098210277769,29.94645238546754,0.9895686315859182,4.883946821533351,6.9949726778544274,-1.4385176558927106,0.22916666666666666,0.625,0.8333333333333334,45.0,0.8888888888888888
reference,published_monthly_6,affine_coupon_delta,233,terms,ki_barrier,8,1,33.88476585007015,34.10190182340769,0.3360369367995498,2.3860897518073503,4.314521498482855,-1.9628409262125674,0.625,0.875,0.875,8.0,1.0
reference,published_monthly_6,affine_coupon_delta,233,terms,last_strike,48,6,26.21509819938285,29.664656288057895,0.9900732402537141,6.4982428902553195,10.533974463692132,-0.45590175543394357,0.25,0.6458333333333334,0.7291666666666666,48.0,1.0
reference,published_monthly_6,affine_coupon_delta,233,terms,monthly_barrier,48,6,25.264741445736036,28.219849362570713,0.9908153088347946,3.8829445838928223,5.13666687974788,-0.11098881562550862,0.20833333333333334,0.7083333333333334,0.9583333333333334,0.0,
reference,published_monthly_6,affine_coupon_delta,47,schedule,ALL,66,6,325.75110966843954,426.83053377341946,-1.1524103242535744,328.50777079372887,428.71300729207195,-77.17217404330431,0.0,0.0,0.0,51.0,0.6862745098039216
reference,published_monthly_6,affine_coupon_delta,47,schedule,nobs_early,6,6,64.24101358041571,75.85017730521385,0.9390353255868855,67.93180696459281,77.35255018711365,-30.053897065420944,0.0,0.0,0.0,4.0,0.75
reference,published_monthly_6,affine_coupon_delta,47,schedule,nobs_late,6,6,579.4537874945548,590.962801927865,-5.085521608880767,592.7700269915578,606.2890500501519,-592.7700269915578,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,affine_coupon_delta,47,schedule,nobs_middle,6,6,602.5172895049269,609.2803436070778,-4.433862100209568,615.8335290019297,623.2304922248355,-615.8335290019297,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,affine_coupon_delta,47,schedule,tenor_months,48,6,292.1312644716171,399.65837449137416,-0.7986753469053787,292.13126447161716,396.8244563351592,48.72044232282013,0.0,0.0,0.0,35.0,0.7428571428571429
reference,published_monthly_6,affine_coupon_delta,47,terms,ALL,206,6,18.37204989073287,21.36497139680605,0.9945892389473084,2.4875994771408534,4.190141966759279,-0.19980714861924428,0.45,0.845,0.96,149.0,0.9932885906040269
reference,published_monthly_6,affine_coupon_delta,47,terms,base,6,6,18.709222559817437,21.59611296917469,0.9946209403958641,,,,,,,,
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,48,6,18.70928086971666,21.960986646501848,0.9946090023826755,2.490630828258064,3.9868998035540693,-0.00015580778320600785,0.4583333333333333,0.8333333333333334,0.9583333333333334,48.0,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,48,6,18.61170464694597,21.51976659975322,0.9946132646950381,3.0804892100859433,4.723880536999439,-1.0399488468602707,0.3958333333333333,0.7916666666666666,0.9375,45.0,0.9777777777777777
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,8,1,13.115210188862648,13.462788225502592,0.8965199216593438,2.3949745853121063,3.801313284713283,-2.2829923744623843,0.625,0.75,1.0,8.0,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,48,6,18.178023761603793,21.24557547705904,0.9949082641158349,3.2129663460784488,5.446712372350595,0.46847936159206754,0.3541666666666667,0.8125,0.9375,48.0,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,48,6,18.823183651341196,21.765022533597076,0.9945364689235248,1.1817490061124165,1.694092757208787,0.11959423621495564,0.5625,0.9583333333333334,1.0,0.0,
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,ALL,66,6,322.8754856398123,401.75402729508846,-0.9069292715155293,324.3676966586142,403.318975983005,-119.65783502013844,0.0,0.0,0.0,51.0,0.6862745098039216
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,nobs_early,6,6,173.92417899260485,183.8507944046972,0.6418243319022316,179.39561939487893,187.97418068277673,-179.39561939487893,0.0,0.0,0.0,4.0,0.75
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,nobs_late,6,6,622.0649162486407,630.6885080759944,-5.931182817380841,627.5363566509141,637.7522803819814,-627.5363566509141,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,nobs_middle,6,6,633.1127510324337,635.9956651881622,-4.920829968073787,638.5841914347067,642.3090374042475,-638.5841914347067,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,48,6,265.3160619705321,342.6750807918404,-0.3223304369901643,265.3160619705321,341.81592213515074,16.15999778237214,0.0,0.0,0.0,35.0,0.7428571428571429
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ALL,206,6,11.887301492408236,15.495143899189115,0.9971539341033013,2.9966941994614547,4.734525054321161,-0.3783200794895727,0.37,0.825,0.95,149.0,0.9664429530201343
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,base,6,6,11.54947951570648,15.348980044121564,0.9972828462207111,,,,,,,,
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,48,6,12.026246164304363,15.806590581305102,0.9972071870278972,2.5908705203069498,3.775832829177077,-4.818828611933649e-05,0.4166666666666667,0.8333333333333334,0.9583333333333334,48.0,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,48,6,12.279946558875926,15.6913542977765,0.9971360107786078,3.3876399756150684,5.23678886271985,-1.5756455917792327,0.3541666666666667,0.8125,0.9166666666666666,45.0,0.8888888888888888
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,8,1,2.3535708918548153,4.217274918455021,0.9898456869939906,2.5008961337930344,4.4108579101884136,-2.2181971585378495,0.625,0.875,0.875,8.0,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,48,6,12.706195757517094,16.05052496588365,0.9970939214261654,3.8810778038780893,6.289544686054506,0.37750777250330314,0.25,0.7708333333333334,0.9375,48.0,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,48,6,12.16800033611552,15.630980895964667,0.9971820866145065,2.209821508990448,2.9861362638910522,-0.008448130554862043,0.4166666666666667,0.875,1.0,0.0,
reference,published_monthly_6,augmented_delta,101,schedule,ALL,66,6,426.33794846223924,526.9368185952017,-2.2804331914502995,416.90097212017224,522.1850497535502,-48.2915923320265,0.0,0.0,0.015151515151515152,51.0,0.6470588235294118
reference,published_monthly_6,augmented_delta,101,schedule,nobs_early,6,6,88.17124680233094,109.81893671540638,0.8722033330781019,79.55760237491793,94.7868217234806,-31.630737942953914,0.0,0.0,0.16666666666666666,4.0,0.25
reference,published_monthly_6,augmented_delta,101,schedule,nobs_late,6,6,638.3206261087007,658.286686215175,-6.551055491631709,600.4804838397023,618.3355577319089,-600.4804838397023,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_delta,101,schedule,nobs_middle,6,6,590.4923504447157,600.093987271638,-4.271240469339879,552.6522081757172,558.9404108709655,-552.6522081757172,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,48,6,421.5916512161105,530.18536440505,-2.1654132566178674,419.15254986644464,535.690174169573,81.69448928826029,0.0,0.0,0.0,35.0,0.7428571428571429
reference,published_monthly_6,augmented_delta,101,terms,ALL,206,6,44.83276328243452,47.77613898400527,0.9729432379239169,3.6924415505491197,6.501903655685837,-0.34594879691178576,0.39,0.8,0.905,149.0,0.9731543624161074
reference,published_monthly_6,augmented_delta,101,terms,base,6,6,45.82237584133539,48.01925587801892,0.973405855324615,,,,,,,,
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,48,6,45.7453833577326,48.07524914266085,0.974164996107961,1.8327447324991233,3.018889524119677,0.004687069604794554,0.5833333333333334,0.9166666666666666,1.0,48.0,1.0
reference,published_monthly_6,augmented_delta,101,terms,first_strike,48,6,46.46302962316103,49.59074358272544,0.9713943538091255,6.455214584841289,9.43147029852672,-1.0951452314491477,0.16666666666666666,0.5833333333333334,0.7708333333333334,45.0,0.9111111111111111
reference,published_monthly_6,augmented_delta,101,terms,ki_barrier,8,1,21.274713529583778,22.04987874497329,0.7224129947653313,3.573265264121193,6.38147572524943,-2.6719871874277774,0.375,0.75,0.875,8.0,1.0
reference,published_monthly_6,augmented_delta,101,terms,last_strike,48,6,45.12849710747199,48.444862298211376,0.9735257100451548,4.754148337886566,8.094967379027551,0.07348683124615081,0.3125,0.75,0.8541666666666666,48.0,1.0
reference,published_monthly_6,augmented_delta,101,terms,monthly_barrier,48,6,45.79678309698496,48.05563697390544,0.9733655427198026,1.7475212613741558,2.4005766443872383,0.020849208037058514,0.5,0.9583333333333334,1.0,0.0,
reference,published_monthly_6,augmented_delta,233,schedule,ALL,66,6,369.19778019774975,460.94418007883974,-1.5102141836485377,369.0654756542051,460.8472292668736,-97.62999630835134,0.0,0.0,0.015151515151515152,51.0,0.6862745098039216
reference,published_monthly_6,augmented_delta,233,schedule,nobs_early,6,6,108.30340562419315,114.885515910826,0.8601393263188842,107.81828896452983,113.78369313187446,-107.81828896452983,0.0,0.0,0.0,4.0,0.75
reference,published_monthly_6,augmented_delta,233,schedule,nobs_late,6,6,666.7413128305025,684.6372659901957,-7.167677630982224,666.2561961708383,683.6104425164066,-666.2561961708383,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_delta,233,schedule,nobs_middle,6,6,646.2490186944818,654.1257068811752,-5.263206233790965,645.7639020348175,652.5871323350837,-645.7639020348175,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_delta,233,schedule,tenor_months,48,6,329.98523062825876,422.39756161740985,-1.0091749358845084,329.98523062825876,422.7945607388659,43.23855347229014,0.0,0.0,0.020833333333333332,35.0,0.7428571428571429
reference,published_monthly_6,augmented_delta,233,terms,ALL,206,6,14.027696419027997,16.301528984501513,0.9968500010805345,3.0066782160786296,5.45107110003935,-0.6464396530824401,0.41,0.835,0.93,149.0,0.9932885906040269
reference,published_monthly_6,augmented_delta,233,terms,base,6,6,13.580475619787043,15.704581399188918,0.9971554871158385,,,,,,,,
reference,published_monthly_6,augmented_delta,233,terms,coupon_regular,48,6,14.001071932234064,15.96057651062656,0.9971525074730955,2.0945978760719304,3.509284867710495,-0.2932864837348457,0.4583333333333333,0.8958333333333334,0.9583333333333334,48.0,1.0
reference,published_monthly_6,augmented_delta,233,terms,first_strike,48,6,13.269461041626869,15.689473338720592,0.9971366973635234,3.2737110119778663,5.188274512289224,-0.9844296037788599,0.3958333333333333,0.7916666666666666,0.9166666666666666,45.0,0.9777777777777777
reference,published_monthly_6,augmented_delta,233,terms,ki_barrier,8,1,18.72832859897312,19.900954482240614,0.7738823136316597,4.665811917123698,7.102581758755788,-2.269134294552106,0.0,0.75,0.875,8.0,1.0
reference,published_monthly_6,augmented_delta,233,terms,last_strike,48,6,14.558740217368003,17.12360949510369,0.9966923503691566,5.202454784264168,8.451785614003057,-1.1080262398140297,0.1875,0.7083333333333334,0.8541666666666666,48.0,1.0
reference,published_monthly_6,augmented_delta,233,terms,monthly_barrier,48,6,13.55397638813065,15.7959498986723,0.9971222923547763,1.179426908493042,2.1760828425640337,0.0704328219095866,0.6666666666666666,0.9583333333333334,1.0,0.0,
reference,published_monthly_6,augmented_delta,47,schedule,ALL,66,6,359.6972855200823,456.3700430941045,-1.4606416174574028,357.9036096325144,455.8602849706477,-36.07853740050146,0.015151515151515152,0.015151515151515152,0.06060606060606061,51.0,0.6862745098039216
reference,published_monthly_6,augmented_delta,47,schedule,nobs_early,6,6,82.20084287878096,105.51364486813956,0.8820270853447254,79.76883983860414,102.55840427232916,-79.76883983860414,0.0,0.0,0.16666666666666666,4.0,0.75
reference,published_monthly_6,augmented_delta,47,schedule,nobs_late,6,6,550.2917183328218,571.9390229157502,-4.700027839565176,547.8597152926442,570.5203861648675,-547.8597152926442,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_delta,47,schedule,nobs_middle,6,6,572.2123012796259,582.5801587321184,-3.968046558609286,569.780298239448,579.2720640400145,-569.780298239448,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_delta,47,schedule,tenor_months,48,6,343.9956597787095,449.07721524746444,-1.2709992386453597,342.4413565733703,449.21135505112545,100.06811774564754,0.020833333333333332,0.020833333333333332,0.0625,35.0,0.7428571428571429
reference,published_monthly_6,augmented_delta,47,terms,ALL,206,6,17.503711379452575,23.02097582421312,0.9937179529994415,2.6642684551887212,4.353998240675013,0.0746394580168031,0.43,0.83,0.935,149.0,0.9664429530201343
reference,published_monthly_6,augmented_delta,47,terms,base,6,6,16.49295724566188,22.385915981734502,0.99422030508747,,,,,,,,
reference,published_monthly_6,augmented_delta,47,terms,coupon_regular,48,6,16.701288434961384,22.2826033063154,0.9944499448138586,1.8068303801119328,2.860149644452351,-0.07882152125239343,0.5416666666666666,0.9166666666666666,0.9791666666666666,48.0,1.0
reference,published_monthly_6,augmented_delta,47,terms,first_strike,48,6,17.260660430286975,22.943985983999482,0.9938766616202883,3.908763136274905,5.753235453505817,0.2673300246759845,0.3125,0.6666666666666666,0.875,45.0,0.8888888888888888
reference,published_monthly_6,augmented_delta,47,terms,ki_barrier,8,1,33.59611119174656,33.93146862802482,0.34265701155742345,3.227452963280179,5.219920787553822,-2.1451566334192935,0.375,0.75,0.875,8.0,1.0
reference,published_monthly_6,augmented_delta,47,terms,last_strike,48,6,16.988519701848002,22.274062365760454,0.9944033553603248,3.6991464735733146,5.529372901297517,0.4360941712641054,0.2708333333333333,0.75,0.8958333333333334,48.0,1.0
reference,published_monthly_6,augmented_delta,47,terms,monthly_barrier,48,6,16.508654582055442,22.379183635328676,0.9942237809387386,1.1484697461128235,1.610388713129444,0.04392117261886597,0.6041666666666666,1.0,1.0,0.0,
reference,published_monthly_6,augmented_delta,ensemble,schedule,ALL,66,6,383.96107971715287,478.876556059469,-1.7093259689268208,380.2770034809023,476.93470687510853,-60.66670868029301,0.0,0.0,0.0,51.0,0.6862745098039216
reference,published_monthly_6,augmented_delta,ensemble,schedule,nobs_early,6,6,86.65837623830824,105.49729823157665,0.8820636362757406,78.48769879465303,93.18153517679357,-73.07262224869571,0.0,0.0,0.0,4.0,0.75
reference,published_monthly_6,augmented_delta,ensemble,schedule,nobs_late,6,6,618.451219090675,638.097302896966,-6.094982629558887,604.8654651010615,623.9391785460756,-604.8654651010615,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_delta,ensemble,schedule,nobs_middle,6,6,602.9845568062743,611.9801849405249,-4.482125825559709,589.3988028166608,596.5585479116193,-589.3988028166608,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_delta,ensemble,schedule,tenor_months,48,6,364.434715594178,464.99095699792537,-1.434803742994938,363.78688394719376,467.4757831606664,75.00038683539942,0.0,0.0,0.0,35.0,0.7428571428571429
reference,published_monthly_6,augmented_delta,ensemble,terms,ALL,206,6,22.521169115391263,24.522339669138425,0.9928718384919469,2.607596789182489,4.4755090209765225,-0.3059163306589703,0.43,0.84,0.955,149.0,0.9664429530201343
reference,published_monthly_6,augmented_delta,ensemble,terms,base,6,6,22.550801926913362,24.326286193068324,0.993174934886553,,,,,,,,
reference,published_monthly_6,augmented_delta,ensemble,terms,coupon_regular,48,6,22.457579595243487,24.361435876690965,0.9933660650495604,1.898481483260845,3.035785417626093,-0.12247364512730408,0.4791666666666667,0.8958333333333334,0.9791666666666666,48.0,1.0
reference,published_monthly_6,augmented_delta,ensemble,terms,first_strike,48,6,22.72603958361348,24.803333231708557,0.992843995282435,3.7967616578097534,5.529921516234105,-0.6040816035171176,0.2708333333333333,0.75,0.9375,45.0,0.8888888888888888
reference,published_monthly_6,augmented_delta,ensemble,terms,ki_barrier,8,1,24.533051106767743,24.83348566790328,0.64790319471285,2.619608717970594,4.517841935960118,-2.3620927051327345,0.625,0.875,0.875,8.0,1.0
reference,published_monthly_6,augmented_delta,ensemble,terms,last_strike,48,6,22.07220448538025,24.566496679198778,0.9931920661752149,3.5096821877070528,6.066734932388575,-0.19948174576774644,0.3333333333333333,0.75,0.9166666666666666,48.0,1.0
reference,published_monthly_6,augmented_delta,ensemble,terms,monthly_barrier,48,6,22.489835030658167,24.327362266848358,0.9931743310594011,1.2234598398209544,1.8590249351955213,0.04506773418858079,0.6041666666666666,0.9583333333333334,1.0,0.0,
reference,published_monthly_6,augmented_price,101,schedule,ALL,66,6,358.65012002766446,445.3911536355365,-1.3436744256849282,356.02841326034616,444.67289979913966,-26.15858152556713,0.0,0.015151515151515152,0.015151515151515152,51.0,0.6470588235294118
reference,published_monthly_6,augmented_price,101,schedule,nobs_early,6,6,114.20840098884794,132.3742215950672,0.8143171057934472,109.07914652509821,122.74226316850473,12.597100573281447,0.0,0.0,0.0,4.0,0.25
reference,published_monthly_6,augmented_price,101,schedule,nobs_late,6,6,485.32772192245193,496.5367259117839,-3.2961582575491892,477.2571194865223,491.2629525160873,-477.2571194865223,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_price,101,schedule,nobs_middle,6,6,464.37329310727273,468.48354114985943,-2.2126465936711393,456.302690671343,459.98922091191497,-456.302690671343,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_price,101,schedule,tenor_months,48,6,360.15523803571705,460.78161775052513,-1.3909210585884204,359.20919864760555,461.9359845984928,79.1522891004182,0.0,0.020833333333333332,0.020833333333333332,35.0,0.7428571428571429
reference,published_monthly_6,augmented_price,101,terms,ALL,206,6,18.03431179454325,23.707066476738426,0.9933379274350951,6.566125007749846,10.547485802195151,-0.8955513054567075,0.2,0.615,0.78,149.0,0.912751677852349
reference,published_monthly_6,augmented_price,101,terms,base,6,6,15.71998795132246,21.893025472036424,0.994472016473775,,,,,,,,
reference,published_monthly_6,augmented_price,101,terms,coupon_regular,48,6,17.14767529406697,22.39954395666519,0.9943915378024731,3.312169021202459,5.212797617169269,-0.4493388943374153,0.2916666666666667,0.7916666666666666,0.9583333333333334,48.0,1.0
reference,published_monthly_6,augmented_price,101,terms,first_strike,48,6,20.35785545142255,26.303909808475737,0.9919519412948169,11.110585906103045,15.094448628486859,-2.2618937352930915,0.020833333333333332,0.4166666666666667,0.5833333333333334,45.0,0.7111111111111111
reference,published_monthly_6,augmented_price,101,terms,ki_barrier,8,1,19.565177811619606,19.98861691799373,0.771885858179778,2.660562075984973,4.716954220931877,-2.345428239864606,0.625,0.875,0.875,8.0,1.0
reference,published_monthly_6,augmented_price,101,terms,last_strike,48,6,17.54551117574901,23.825365630664596,0.9935966385391124,7.724797382329901,12.519822000680046,-0.8716193174736367,0.25,0.5833333333333334,0.7291666666666666,48.0,1.0
reference,published_monthly_6,augmented_price,101,terms,monthly_barrier,48,6,17.120351401157677,22.896218085799223,0.9939537975965048,4.767874876658122,6.933220435212643,0.2422928810119629,0.16666666666666666,0.625,0.8333333333333334,0.0,
reference,published_monthly_6,augmented_price,233,schedule,ALL,66,6,269.55605851407313,329.57153515163645,-0.2832565724612217,262.8602148399905,325.7927832146868,-72.17809953972359,0.015151515151515152,0.015151515151515152,0.030303030303030304,51.0,0.6666666666666666
reference,published_monthly_6,augmented_price,233,schedule,nobs_early,6,6,115.64130005002426,136.40491651982123,0.802837141332381,89.00877230655816,106.62374300591347,-54.47461541742087,0.0,0.0,0.0,4.0,0.5
reference,published_monthly_6,augmented_price,233,schedule,nobs_late,6,6,472.88694112385775,477.9606576492624,-2.9807217219042816,464.9287927844044,476.22316439233356,-464.9287927844044,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_price,233,schedule,nobs_middle,6,6,459.92420373908834,461.0566599352607,-2.1115936583637556,451.9660553996348,455.2188234418086,-451.9660553996348,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_price,233,schedule,tenor_months,48,6,239.5830248427292,303.14300037736245,-0.03483244424845511,235.69484284366226,300.4515375751778,22.176296083062596,0.020833333333333332,0.020833333333333332,0.041666666666666664,35.0,0.7428571428571429
reference,published_monthly_6,augmented_price,233,terms,ALL,206,6,29.00936710291684,37.13134980230487,0.9836568714078809,8.109757912388693,13.157160781833193,-1.3187651449876523,0.18,0.56,0.765,149.0,0.912751677852349
reference,published_monthly_6,augmented_price,233,terms,base,6,6,26.835346527501013,35.94895992179826,0.9850951422634578,,,,,,,,
reference,published_monthly_6,augmented_price,233,terms,coupon_regular,48,6,28.759593454810744,36.8240385053446,0.9848424755948929,4.7111788652837285,7.508132597676452,-0.37474616492787965,0.2708333333333333,0.7083333333333334,0.8541666666666666,48.0,1.0
reference,published_monthly_6,augmented_price,233,terms,first_strike,48,6,29.942700221125694,39.24951691745053,0.9820807778420787,11.716235941767485,17.266413400110203,-2.9035129010315153,0.125,0.4375,0.6666666666666666,45.0,0.7111111111111111
reference,published_monthly_6,augmented_price,233,terms,ki_barrier,8,1,13.381662117007409,13.651038226877835,0.8936057675132401,2.0300194400673095,3.338800427470876,-1.966119181675214,0.5,0.875,1.0,8.0,1.0
reference,published_monthly_6,augmented_price,233,terms,last_strike,48,6,31.47361340384096,38.52255996269712,0.9832598575539667,11.959790798318053,17.872743024402737,-1.460389031511214,0.16666666666666666,0.4375,0.6666666666666666,48.0,1.0
reference,published_monthly_6,augmented_price,233,terms,monthly_barrier,48,6,28.73793140146851,36.66004313466371,0.984499663777819,5.065115789572398,6.745470425106929,-0.428520143032074,0.10416666666666667,0.6041666666666666,0.8333333333333334,0.0,
reference,published_monthly_6,augmented_price,47,schedule,ALL,66,6,332.0312300332719,411.781053623854,-1.0033038624770465,327.2422264402807,410.95815103666007,-37.83860837467805,0.0,0.015151515151515152,0.015151515151515152,51.0,0.6862745098039216
reference,published_monthly_6,augmented_price,47,schedule,nobs_early,6,6,124.96638611507508,137.93694434399842,0.7983834122961264,108.45367447783548,122.69622162230309,-108.45367447783548,0.0,0.0,0.0,4.0,0.75
reference,published_monthly_6,augmented_price,47,schedule,nobs_late,6,6,529.2774054297355,544.5738822955275,-4.1676267323138685,525.9540149269418,546.9962064286664,-525.9540149269418,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_price,47,schedule,nobs_middle,6,6,533.469282175622,537.4805836353216,-3.228631477733771,530.1458916728282,536.3272143035188,-530.1458916728282,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_price,47,schedule,tenor_months,48,6,308.07880708069484,396.97722001409227,-0.7746230536081422,304.3888637206853,396.2080462786974,93.54111111951839,0.0,0.020833333333333332,0.020833333333333332,35.0,0.7428571428571429
reference,published_monthly_6,augmented_price,47,terms,ALL,206,6,33.07232317929745,37.32396222605707,0.9834868773628622,6.647963506349672,10.449959171700154,-0.8537624890046814,0.2,0.595,0.78,149.0,0.9664429530201343
reference,published_monthly_6,augmented_price,47,terms,base,6,6,33.375579121315546,36.990803243011946,0.9842187027758836,,,,,,,,
reference,published_monthly_6,augmented_price,47,terms,coupon_regular,48,6,33.288264321887745,37.30106712656572,0.9844472225662214,4.157462225192123,6.406385908634216,-0.444446346412102,0.20833333333333334,0.7083333333333334,0.875,48.0,1.0
reference,published_monthly_6,augmented_price,47,terms,first_strike,48,6,32.69115713117143,37.742697524010985,0.9834302332379089,7.957163676334957,12.186505745201181,-1.9424625098343096,0.1875,0.5625,0.75,45.0,0.8888888888888888
reference,published_monthly_6,augmented_price,47,terms,ki_barrier,8,1,27.250377191540565,27.410334210919963,0.571041397160649,2.21991094915817,3.5518216787070402,-1.9677583094065372,0.625,0.875,1.0,8.0,1.0
reference,published_monthly_6,augmented_price,47,terms,last_strike,48,6,33.64753868637812,37.343185347349596,0.9842691717324041,7.868057927530674,12.279890409687269,-0.7606056665794719,0.25,0.5625,0.7083333333333334,48.0,1.0
reference,published_monthly_6,augmented_price,47,terms,monthly_barrier,48,6,33.59474991629304,38.366284148497314,0.9830232460890801,7.347178955872853,10.60923546605413,-0.08186946312586467,0.08333333333333333,0.5,0.75,0.0,
reference,published_monthly_6,augmented_price,ensemble,schedule,ALL,66,6,317.7528781897643,391.8648824636254,-0.8142068314164841,313.1804457912034,390.344688542184,-45.39176314665649,0.0,0.045454545454545456,0.06060606060606061,51.0,0.6666666666666666
reference,published_monthly_6,augmented_price,ensemble,schedule,nobs_early,6,6,98.35496527173898,119.98819954606435,0.8474394901321771,80.10950081836883,99.161236119733,-50.11039644065855,0.0,0.16666666666666666,0.3333333333333333,4.0,0.5
reference,published_monthly_6,augmented_price,ensemble,schedule,nobs_late,6,6,495.83068949201515,505.7699776702032,-3.4574205506419498,489.3799757326232,504.51365908695215,-489.3799757326232,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_price,ensemble,schedule,nobs_middle,6,6,485.92225967399463,488.3837181254728,-2.491376078193541,479.4715459146025,483.43315940331235,-479.4715459146025,0.0,0.0,0.0,6.0,0.5
reference,published_monthly_6,augmented_price,ensemble,schedule,tenor_months,48,6,301.8967182062073,384.1256065269626,-0.6615807987422371,299.5029851547054,383.72909259646866,64.95656543433283,0.0,0.041666666666666664,0.041666666666666664,35.0,0.7428571428571429
reference,published_monthly_6,augmented_price,ensemble,terms,ALL,206,6,24.127571864599002,28.92253912901121,0.99008422740128,6.966231123985192,10.940814263132628,-1.022692979816623,0.165,0.6,0.79,149.0,0.912751677852349
reference,published_monthly_6,augmented_price,ensemble,terms,base,6,6,23.93989894383867,27.919780945823742,0.9910095964021741,,,,,,,,
reference,published_monthly_6,augmented_price,ensemble,terms,coupon_regular,48,6,23.95686329828777,28.545950370872927,0.990891340722761,4.0212118021316385,6.0443052793555125,-0.42284380189265885,0.25,0.75,0.9166666666666666,48.0,1.0
reference,published_monthly_6,augmented_price,ensemble,terms,first_strike,48,6,24.986120960700912,30.78338072971742,0.9889774227908624,9.987481677051106,14.354636047896003,-2.369289715386552,0.08333333333333333,0.4375,0.6666666666666666,45.0,0.7111111111111111
reference,published_monthly_6,augmented_price,ensemble,terms,ki_barrier,8,1,11.144630962050769,11.503282764575784,0.9244507232379744,2.1519854444392306,3.536069949598472,-2.0931019103159154,0.5,0.75,1.0,8.0,1.0
